movieId,imdbId,tmdbId,year
2990,0097742,709,1989
2991,0070328,253,1973
2992,0091829,13511,1986
2993,0059800,660,1965
2995,0185371,11377,1999
2996,0166943,26149,1999
2997,0120601,492,1999
3000,0119698,128,1997
3002,0200849,8672,1999
3003,0170705,8056,1998
3004,0120596,2020,1999
3005,0145681,9481,1999
3006,0140352,9008,1999
3007,0181288,14242,1999
3008,0156729,16129,1998
3010,0200071,11489,1999
3011,0065088,28145,1969
3013,0099180,18111,1989
3014,0082121,31361,1981
3015,0077355,11223,1978
3016,0083767,16281,1982
3017,0092796,16288,1987
3018,0089885,1694,1985
3019,0097240,476,1989
3020,0106856,37094,1993
3021,0082427,13555,1981
3022,0017925,961,1926
3024,0078087,24831,1978
3028,0061407,25560,1967
3029,0082817,21610,1981
3030,0055630,11878,1961
3031,0100475,11510,1990
3032,0067525,11234,1971
3033,0094012,957,1987
3034,0070608,11886,1973
3035,0048380,37853,1955
3036,0082484,62204,1981
3037,0065988,11040,1970
3038,0050371,21849,1957
3039,0086465,1621,1983
3040,0079540,14035,1979
3041,0087700,40771,1984
3042,0093516,40772,1986
3043,0104837,40773,1992
3044,0101669,11498,1991
3045,0105130,11790,1992
3046,0113416,29371,1995
3048,0083254,47941,1981
3051,0149691,21349,1999
3052,0120655,1832,1999
3053,0151137,10047,1999
3054,0190641,10228,1998
3055,0165773,47692,1999
3056,0160620,18561,1999
3057,0118150,144953,1998
3060,0101605,11663,1991
3061,0034862,13485,1942
3062,0056197,9289,1962
3063,0105156,9264,1992
3064,0119908,18222,0
3066,0066473,11165,1970
3067,0095675,4203,1988
3068,0084855,24226,1982
3070,0086856,11379,1984
3071,0094027,29154,1988
3072,0093565,2039,1987
3073,0059674,77915,1965
3074,0068762,11943,1972
3075,0059646,11481,1965
3076,0057187,2690,1963
3077,0164312,20565,0
3078,0165859,27141,1999
3079,0178737,10399,1999
3081,0162661,2668,1999
3082,0143145,36643,1999
3083,0185125,99,1999
3086,0024852,25898,1934
3087,0096061,9647,1988
3088,0042546,11787,1950
3089,0040522,5156,1948
3090,0093509,24276,1987
3091,0080979,11953,1980
3093,0067411,29005,1971
3094,0093512,26371,1987
3095,0032551,596,1940
3096,0050738,52470,1957
3097,0033045,20334,1940
3098,0087781,11393,1984
3099,0073692,31121,1975
3100,0105265,293,1992
3101,0093010,10998,1987
3102,0089360,12235,1985
3103,0100680,36094,1990
3104,0095631,9013,1988
3105,0099077,11005,1990
3106,0099291,59820,1990
3107,0101393,2924,1991
3108,0101889,177,1991
3109,0088007,38557,1984
3111,0087921,13681,1984
3112,0090556,34760,1986
3113,0146675,9946,1999
3114,0120363,863,1999
3115,0155711,31582,1999
3117,0134154,22267,1999
3120,0104114,10411,1992
3125,0172396,20024,1999
3127,0144715,13787,1999
3129,0158371,9684,1999
3130,0099165,9586,1990
3132,0010040,70801,1919
3134,0028950,777,1937
3135,0079239,21887,1979
3138,0096171,32331,1988
3141,0100828,32669,1990
3142,0096328,18161,1988
3143,0063056,31681,1968
3145,0150216,32274,1999
3146,0205000,10402,1999
3147,0120689,497,1999
3148,0124315,1715,1999
3150,0141974,42739,1999
3152,0067328,25188,1971
3153,0051337,15515,1958
3155,0166485,1439,1999
3156,0182789,2277,1999
3157,0164912,10137,1999
3158,0162866,10387,1998
3159,0120910,49948,1999
3160,0175880,334,1999
3161,0119079,30237,1999
3162,0174204,50116,1999
3163,0151568,46435,1999
3165,0106455,22213,1993
3167,0066892,36492,1971
3168,0064276,624,1969
3169,0087231,26578,1985
3171,0053226,43103,1959
3173,0146838,9563,1999
3174,0125664,1850,1999
3175,0177789,926,1999
3176,0134119,1213,1999
3177,0195945,10471,2000
3178,0174856,10400,1999
3179,0145653,10397,1999
3181,0120866,12524,1999
3182,0192335,28216,1999
3183,0174268,36773,1999
3185,0120834,10219,1999
3186,0172493,3558,1999
3189,0156812,17908,2000
3190,0134983,10384,2000
3192,0169302,48233,1998
3194,0070903,10236,1973
3196,0046359,632,1953
3197,0095897,11851,1988
3198,0070511,5924,1973
3200,0070290,14886,1973
3201,0065724,26617,1970
3203,0097162,10493,1989
3204,0077269,16241,1978
3206,0086859,22160,1984
3208,0107659,9644,1993
3210,0083929,13342,1982
3211,0094924,35119,1988
3213,0106364,14919,1993
3214,0088707,14040,1985
3217,0029606,22692,1937
3219,0100318,2990,1990
3221,0083851,10831,1982
3223,0090366,33078,1985
3224,0058625,16672,1964
3225,0186975,10472,2000
3230,0071935,21489,1974
3235,0081748,13005,1980
3238,0120662,18681,1999
3240,0156639,20468,1999
3241,0201840,14521,1999
3243,0104187,10406,1992
3244,0076095,14741,1977
3246,0104797,1883,1992
3247,0105417,2005,1992
3248,0108147,6279,1993
3249,0104389,11087,1992
3250,0106246,7305,1993
3251,0088683,24735,1985
3252,0105323,9475,1992
3253,0105793,8872,1992
3254,0108525,8873,1993
3255,0104694,11287,1992
3256,0105112,9869,1992
3257,0103855,619,1992
3258,0104070,9374,1992
3259,0104231,11259,1992
3260,0104454,8293,1992
3261,0105415,11068,1992
3262,0105665,1923,1992
3263,0105812,10158,1992
3264,0103893,10206,1992
3265,0104684,11782,1992
3266,0103905,10086,1992
3267,0104815,9367,1992
3268,0105477,9876,1992
3269,0104291,10326,1992
3270,0104040,16562,1992
3271,0105046,9609,1992
3272,0103759,12143,1992
3273,0134084,4234,2000
3274,0105414,9605,1992
3275,0144117,8374,1999
3276,0171356,29076,2000
3280,0069754,28156,1973
3281,0144801,113096,1998
3283,0067433,24349,1971
3284,0067848,27841,1971
3285,0163978,1907,2000
3286,0184907,15489,2000
3287,0220099,15655,2000
3289,0209189,36210,1999
3294,0074455,30062,1976
3295,0107920,62463,1993
3296,0062376,25934,1967
3298,0181984,14181,2000
3299,0162983,10385,2000
3300,0134847,2787,2000
3301,0190138,2069,2000
3302,0159272,61416,1999
3303,0221023,79515,2000
3306,0018773,28978,1928
3307,0021749,901,1931
3308,0087265,25010,1984
3310,0012349,10098,1921
3313,0084395,33374,1982
3315,0043618,127602,1951
3316,0184858,2155,2000
3317,0185014,11004,2000
3323,0194368,20682,2000
3324,0186045,25166,2000
3325,0156841,1831,2000
3326,0181151,10416,2000
3327,0218043,14271,1999
3328,0165798,4816,1999
3329,0094347,19958,1987
3330,0055471,28569,1961
3331,0085980,2193,1983
3334,0040506,11016,1948
3338,0097372,20423,1989
3341,0042276,24481,1950
3342,0086969,11296,1984
3344,0056875,28172,1963
3345,0062793,57855,1967
3347,0086005,14280,1983
3350,0055353,29478,1961
3353,0218112,73642,2000
3354,0183523,2067,2000
3355,0142688,622,1999
3357,0181530,28463,1999
3358,0101698,12186,1991
3359,0078902,20283,1979
3360,0091217,5693,1986
3361,0094812,287,1988
3362,0072890,968,1975
3363,0069704,838,1973
3364,0042208,16958,1950
3365,0049730,3114,1956
3368,0051411,12501,1958
3370,0094731,31618,1988
3372,0064110,15873,1969
3374,0104057,68427,1991
3378,0118043,48213,1996
3379,0053137,35412,1959
3384,0072251,8333,1974
3385,0090274,19259,1985
3386,0102138,820,1991
3387,0098645,11718,1989
3388,0093148,8989,1987
3389,0091400,32031,1986
3390,0091934,58048,1986
3391,0094321,26827,1987
3392,0098309,11157,1989
3393,0092834,28370,1987
3394,0092666,918,1987
3395,0093596,61178,1987
3396,0079588,11176,1979
3397,0082474,14900,1981
3398,0087755,11899,1984
3400,0108526,18890,1993
3401,0088760,19736,1985
3402,0090219,123047,1985
3403,0081400,24575,1980
3404,0046435,16535,1953
3405,0051994,10971,1958
3406,0043379,23928,1951
3408,0195685,462,2000
3409,0195714,9532,2000
3410,0180181,117259,1999
3412,0095800,2383,1988
3414,0048316,53879,1955
3415,0072443,1396,1975
3417,0044517,11570,1952
3418,0103074,1541,1991
3420,0078718,17443,1979
3421,0077975,8469,1978
3422,0091939,27995,1986
3423,0096054,36739,1988
3424,0097216,925,1989
3425,0100168,41823,1990
3426,0102175,1713,1991
3428,0078950,30547,1979
3429,0099317,54825,0
3430,0071402,13939,1974
3431,0082250,14373,1982
3432,0089003,24873,1985
3433,0092857,26263,1987
3434,0109578,34746,1994
3435,0036775,996,1944
3436,0101787,9079,1991
3438,0100758,1498,1990
3439,0103060,1497,1991
3440,0108308,1499,1993
3441,0087985,1880,1984
3442,0090693,33762,1986
3444,0092675,11690,1988
3445,0077530,29143,1978
3446,0113133,35292,1995
3447,0028944,36652,1937
3448,0093105,801,1987
3449,0095238,104301,1988
3450,0107050,11520,1993
3451,0061735,1879,1967
3452,0165929,2085,2000
3453,0195778,13539,2000
3454,0202402,16222,2000
3455,0146516,109479,1999
3456,0191043,17078,1999
3459,0091142,33516,1986
3461,0057261,9960,1963
3462,0027977,3082,1936
3466,0107091,12187,1993
3467,0057163,24748,1963
3468,0054997,990,1961
3469,0053946,1908,1960
3470,0071411,9764,1975
3471,0075860,840,1977
3473,0074718,42237,1976
3474,0117468,26689,1997
3475,0043924,25673,1951
3476,0099871,2291,1990
3477,0112950,13531,1995
3478,0093378,16620,1987
3479,0089457,526,1985
3480,0091445,13346,1986
3481,0146882,243,2000
3483,0138749,10501,2000
3484,0192614,11478,2000
3489,0102057,879,1991
3492,0017416,85689,1926
3494,0065126,17529,1969
3496,0095564,118098,1988
3497,0085919,1793,1983
3498,0077928,11327,1978
3499,0100157,1700,1990
3500,0104928,54087,1992
3501,0089643,34322,1985
3502,0107630,41659,1993
3503,0069293,593,1972
3504,0074958,10774,1976
3505,0093640,10083,1987
3506,0079640,29786,1979
3507,0063374,11356,1968
3508,0075029,10747,1976
3510,0186151,10559,2000
3511,0217756,20697,2000
3512,0122459,2621,2000
3513,0160797,10479,2000
3514,0172632,125709,2000
3515,0183503,49721,1999
3516,0051406,2006,1958
3519,0077572,17339,1978
3521,0097940,11305,1989
3524,0082031,13665,1981
3525,0086927,12309,1984
3526,0098067,1552,1989
3527,0093773,106,1987
3528,0102713,10333,1991
3529,0082934,11027,1981
3531,0099014,123757,1990
3534,0191754,10468,2000
3535,0144084,1359,2000
3536,0171433,4967,2000
3537,0149367,31776,2000
3538,0166175,10557,1999
3539,0236216,27745,2000
3543,0083833,13776,1982
3544,0102898,26291,1991
3545,0068327,10784,1972
3546,0056687,10242,1962
3548,0051383,16347,1958
3549,0048140,4825,1955
3550,0085701,11654,1983
3551,0074860,10518,1976
3552,0080487,11977,1980
3553,0176783,18041,2000
3554,0199725,14736,2000
3555,0141926,3536,2000
3556,0159097,1443,1999
3557,0104549,10424,1992
3559,0044837,28971,1952
3563,0132910,9456,2000
3564,0158622,889,2000
3565,0198021,10564,2000
3566,0189584,15723,1999
3567,0180837,19600,2000
3568,0162348,125537,1999
3569,0154421,452,1998
3571,0220100,36234,2000
3572,0106521,39283,1993
3573,0112634,65460,1995
3574,0115834,55667,1996
3576,0093185,12476,1987
3577,0096324,5241,1988
3578,0172495,98,2000
3580,0153464,47724,2000
3581,0188674,11129,1999
3584,0085276,1058,1983
3586,0080913,42159,1980
3587,0080923,16395,1980
3590,0071772,38925,1974
3591,0085970,13105,1983
3592,0084315,22501,1982
3593,0185183,5491,2000
3594,0210616,10560,2000
3596,0156323,19419,2000
3597,0174336,23531,2000
3598,0171359,10688,2000
3599,0037514,17889,1945
3604,0056048,39391,1962
3606,0041716,31516,1949
3608,0089791,5683,1985
3609,0181786,113279,1998
3614,0104438,12518,1992
3615,0130623,10567,2000
3616,0217630,10642,2000
3617,0215129,9285,2000
3618,0196216,10569,2000
3619,0080881,21879,1980
3622,0066495,24918,1970
3623,0120755,955,2000
3624,0184894,8584,2000
3625,0207998,47295,1999
3626,0154443,11332,1999
3627,0055830,16093,1962
3628,0034742,29372,1942
3629,0015864,962,1925
3632,0039631,30588,1947
3633,0064757,668,1969
3634,0058576,23518,1964
3635,0076752,691,1977
3637,0089960,44018,1985
3638,0079574,698,1979
3639,0071807,682,1974
3640,0050598,28973,1957
3641,0014624,28974,1923
3643,0036824,22994,1944
3646,0208003,9600,2000
3648,0050095,38006,1957
3649,0080365,2768,1980
3652,0081318,24920,1980
3653,0060371,21,1966
3654,0054953,10911,1961
3655,0070130,10102,1973
3658,0062168,26912,1967
3660,0098143,26953,0
3661,0100438,26954,0
3662,0102728,26956,0
3663,0107899,26957,0
3664,0110916,26958,0
3667,0095977,80287,1987
3668,0063518,6003,1968
3669,0105466,23939,1992
3671,0071230,11072,1974
3672,0071206,23069,1974
3673,0092638,21299,1987
3674,0076044,38802,1977
3675,0047673,13368,1954
3676,0074486,985,1977
3677,0103767,14002,1992
3678,0048347,541,1955
3679,0082252,21137,1981
3680,0094980,36724,1988
3681,0059578,938,1965
3682,0070355,10648,1973
3683,0086979,11368,1984
3684,0097322,10875,1989
3685,0089841,2075,1985
3686,0099582,1551,1990
3687,0095525,22500,1988
3688,0084522,10246,1981
3689,0086129,19698,1983
3690,0089826,23919,1985
3691,0086143,18835,1983
3692,0090849,26554,1986
3693,0090190,15239,1984
3694,0098503,28165,1989
3695,0098502,28169,1989
3696,0091630,15762,1986
3697,0100403,169,1990
3698,0093894,865,1987
3699,0088172,9663,1984
3700,0087004,26889,1984
3701,0094631,10128,1988
3702,0079501,9659,1979
3703,0082694,8810,1981
3704,0089530,9355,1985
3705,0099141,1727,1990
3706,0092563,635,1987
3707,0091635,10068,1986
3708,0087262,11495,1984
3709,0105428,11428,1992
3710,0094612,10117,1988
3711,0105316,35936,1992
3712,0102951,25562,1991
3713,0100046,51763,1990
3714,0094882,73079,1988
3715,0092710,38921,1987
3716,0093011,35463,1987
3717,0187078,9679,2000
3719,0182295,51333,2000
3720,0145503,17771,1999
3723,0099726,10264,1990
3724,0077362,31657,1978
3725,0082009,29204,1981
3726,0074156,17814,1976
3727,0093605,11879,1987
3728,0102592,21128,1992
3729,0067741,482,1971
3730,0071360,592,1974
3731,0082220,31593,1981
3732,0077588,12611,1978
3733,0070509,14328,1973
3735,0070666,9040,1973
3736,0043338,25364,1951
3737,0056195,43002,1962
3738,0072226,5121,1974
3739,0023622,195,1932
3740,0090728,6978,1986
3741,0069762,3133,1973
3742,0015648,643,1925
3743,0204175,10571,2000
3744,0162650,479,2000
3745,0120913,7450,2000
3746,0188030,31023,1999
3747,0186253,25636,1999
3751,0120630,7443,2000
3752,0183505,2123,2000
3753,0187393,2024,2000
3754,0131704,17711,2000
3755,0177971,2133,2000
3756,0200669,29946,2000
3758,0097100,28774,1989
3760,0076257,11598,1977
3761,0106469,9702,1993
3763,0089118,9873,1986
3764,0101846,16820,1991
3765,0099797,14864,1990
3766,0087727,15379,1984
3767,0089604,12764,1985
3768,0094792,27352,1988
3769,0072288,8348,1974
3770,0087175,24099,1984
3771,0071569,17897,1973
3773,0099800,16094,1990
3774,0102065,16096,1991
3783,0159382,12706,1998
3784,0219854,4244,2000
3785,0175142,4247,2000
3786,0179116,20770,1999
3787,0215369,1050,1999
3788,0060176,1052,1966
3789,0059575,20540,1964
3790,0212974,23655,2000
3791,0087277,1788,1984
3792,0038499,32275,1946
3793,0120903,36657,2000
3794,0200530,44490,2000
3795,0168794,47585,1999
3797,0163676,36047,2000
3798,0161081,2655,2000
3799,0210234,12599,1999
3801,0052561,93,1959
3802,0104299,9278,1992
3806,0064615,18118,1969
3807,0076716,11940,1977
3808,0054749,24167,1960
3809,0103241,10276,1991
3810,0105813,19380,1992
3811,0080310,13783,1980
3812,0068555,11624,1972
3813,0077742,15867,1978
3814,0073312,11686,1975
3816,0089276,29263,1985
3819,0092048,11830,1985
3821,0144528,12107,2000
3822,0144201,10401,1999
3823,0171865,32640,1999
3824,0174480,10641,2000
3825,0200550,6282,2000
3826,0164052,9383,2000
3827,0186566,5551,2000
3830,0206226,27723,2000
3831,0195234,2360,2000
3832,0057603,28043,1963
3833,0052646,33468,1962
3834,0080472,21866,1980
3835,0106627,33408,1993
3836,0065938,11589,1970
3837,0095863,15158,1988
3838,0110823,16139,1994
3839,0138703,16146,1998
3840,0095925,26515,1988
3841,0099005,11856,1990
3843,0086320,13567,1983
3844,0098384,10860,1989
3845,0049189,8420,1956
3846,0085470,18391,1983
3847,0071650,20850,1975
3849,0038975,27452,1946
3851,0251739,38548,0
3852,0234853,20438,2000
3855,0204709,46991,1999
3857,0163983,10391,2000
3858,0173716,14195,2000
3859,0233687,15665,2000
3861,0191397,10393,2000
3862,0199314,18168,2000
3863,0209958,8843,2000
3864,0188640,10643,1999
3865,0236388,23618,2000
3868,0095705,37136,1988
3869,0102510,37137,1991
3870,0032881,23283,1940
3871,0046303,3110,1953
3872,0053318,14698,1959
3873,0059017,11694,1965
3877,0088206,9651,1984
3879,0160009,11398,2000
3882,0204946,1588,2000
3884,0198386,19150,2000
3888,0209322,41282,2000
3889,0144964,12211,2000
3893,0171580,10480,2000
3894,0190798,80713,1999
3895,0204626,10685,2000
3896,0202677,1619,2000
3897,0181875,786,2000
3898,0211938,14805,2000
3899,0191037,51179,2000
3900,0197384,46119,2000
3901,0134630,18074,2000
3906,0164212,10562,2000
3908,0192731,12212,2000
3909,0206420,14629,2000
3910,0168629,16,2000
3911,0218839,13785,2000
3912,0210567,34299,2000
3914,0222850,22597,2000
3915,0210075,19348,2000
3916,0210945,10637,2000
3917,0093177,9003,1987
3918,0095294,9064,1988
3919,0104409,11569,1992
3920,0107209,10434,1993
3922,0057887,39113,1964
3925,0088184,469,1984
3926,0055608,2160,1961
3927,0060397,2161,1966
3928,0040068,3073,1948
3929,0032234,911,1940
3930,0046876,10973,1954
3932,0024184,10787,1933
3933,0052969,43109,1959
3937,0088024,9507,1984
3938,0084695,27475,1982
3939,0093996,27764,1987
3940,0100639,27767,1990
3941,0091990,40760,1986
3942,0100663,40446,1990
3943,0215545,24664,2000
3945,0259974,20455,2000
3946,0208988,10461,2000
3947,0067128,1485,1971
3948,0212338,1597,2000
3949,0180093,641,2000
3950,0170691,10687,2000
3951,0202641,63956,2000
3952,0208874,6521,2000
3953,0205271,10763,2000
3955,0213790,16888,2000
3957,0066832,21142,1971
3958,0075754,78140,1977
3959,0054387,2134,1960
3962,0093091,28605,1987
3963,0058708,42797,1964
3964,0041094,13465,1949
3965,0038988,27033,1946
3966,0037638,20367,1945
3967,0249462,71,2000
3968,0230030,1636,2000
3969,0223897,10647,2000
3971,0081376,13762,1980
3972,0111512,12207,1994
3973,0229260,11531,2000
3974,0192255,24100,2000
3977,0160127,4327,2000
3978,0146984,4958,2000
3979,0185431,9678,2000
3980,0203019,11978,2000
3981,0199753,8870,2000
3983,0203230,14295,2000
3984,0066995,681,1971
3985,0074452,11372,1976
3986,0216216,8452,2000
3987,0186894,10862,2000
3988,0170016,8871,2000
3989,0230591,34045,1999
3990,0213203,16340,2000
3991,0211181,10481,2000
3992,0213847,10867,2000
3993,0180073,10876,2000
3994,0217869,9741,2000
3996,0190332,146,2000
3997,0190374,11849,2000
3998,0228750,11983,2000
3999,0190865,11678,2000
4000,0086993,2669,1984
4002,0093748,2609,1987
4003,0096094,12714,1988
4005,0093428,708,1987
4006,0092106,1857,1986
4007,0094291,10673,1987
4008,0096969,2604,1989
4009,0096219,10132,1988
4010,0088850,11064,1985
4011,0208092,107,2000
4012,0095927,40820,1988
4014,0241303,392,2000
4015,0242423,8859,2000
4016,0120917,11688,2000
4017,0183659,12509,2000
4018,0207201,3981,2000
4019,0181536,711,2000
4020,0219699,2046,2000
4021,0247196,5001,2000
4022,0162222,8358,2000
4023,0218967,5994,2000
4024,0200720,25520,2000
4025,0212346,1493,2000
4027,0190590,134,2000
4029,0120202,21991,2000
4030,0219653,10577,2000
4031,0149624,21355,2000
4032,0218182,29122,2000
4033,0146309,11973,2000
4034,0181865,1900,2000
4035,0218378,44853,2000
4036,0189998,10873,2000
4037,0093223,26719,1987
4039,0083564,15739,1982
4040,0101757,15413,1991
4041,0084434,2623,1982
4042,0053580,11209,1960
4043,0090670,13715,1986
4046,0049233,43258,1956
4047,0107007,10655,1993
4051,0056600,,0
4052,0218817,9989,2001
4053,0238948,18828,2001
4054,0206275,9816,2001
4055,0194218,20637,2000
4056,0237572,5955,2001
4061,0102388,17474,1991
4062,0095690,11191,1988
4063,0105165,2613,1992
4064,0069897,22021,1973
4065,0071517,22048,1974
4066,0095348,17006,1988
4067,0108451,26333,1993
4068,0186589,16723,2001
4069,0209475,2018,2001
4074,0234805,10499,2000
4077,0216800,47943,2000
4078,0092545,74340,1987
4079,0092546,5709,1987
4080,0092605,11215,1987
4081,0092608,26477,1987
4082,0092618,10937,1987
4083,0092641,4639,1987
4084,0092644,96,1987
4085,0086960,90,1984
4086,0092654,11028,1986
4089,0092690,19324,1987
4090,0092695,19933,1987
4091,0092718,12919,1987
4092,0092746,15785,1987
4093,0092783,31701,1988
4102,0092948,17159,1987
4103,0092965,10110,1987
4104,0092974,18935,1987
4105,0083907,764,1981
4109,0093036,15658,1987
4110,0093044,4918,1987
4111,0093073,28368,1987
4113,0093093,52780,1987
4115,0093186,26156,1987
4116,0093200,34101,1987
4117,0093209,32054,1987
4121,0093260,2614,1987
4123,0093278,12704,1987
4124,0093300,580,1987
4125,0093405,24828,1987
4126,0093407,13703,1987
4127,0093418,36914,1987
4128,0093437,1547,1987
4129,0093467,42010,1987
4130,0093476,2608,1987
4131,0093477,32058,1987
4132,0093493,10019,1987
4133,0093507,11649,1987
4135,0093560,13509,1987
4138,0093589,51521,1987
4139,0093638,34379,1987
4141,0192111,24940,2001
4142,0190524,37302,0
4143,0242998,10984,2001
4144,0118694,843,2000
4146,0120753,318,2000
4147,0250478,12806,2000
4148,0212985,9740,2001
4149,0239948,10878,2001
4152,0190861,7093,2000
4153,0231775,16300,2001
4154,0265632,19405,2001
4155,0230838,1921,2001
4156,0177650,44412,2000
4157,0249893,21620,2000
4158,0166276,23685,2001
4159,0233142,12138,2001
4160,0191636,48217,2000
4161,0236493,6073,2001
4164,0182000,25208,2001
4166,0251031,19513,2001
4167,0179626,2749,2001
4168,0192071,10050,2001
4171,0236447,95682,2000
4174,0099073,2302,1990
4175,0116447,32686,1996
4178,0031742,51802,1939
4180,0091836,29492,1986
4181,0096223,25447,1988
4184,0039190,19490,1947
4187,0057251,38805,1963
4189,0059245,2428,1965
4190,0053793,22013,1960
4191,0060086,15598,1966
4193,0113026,62127,1995
4194,0037800,56137,1945
4195,0066740,17965,1971
4197,0079781,33250,1979
4198,0080421,14460,1980
4200,0101764,9594,1991
4202,0068617,4986,1972
4203,0102005,2453,1991
4204,0085868,33676,1983
4205,0100140,4587,1990
4207,0100232,12773,1990
4210,0091474,11454,1986
4211,0100486,38718,1990
4212,0077413,4192,1978
4214,0088000,14052,1984
4215,0093857,16889,1987
4217,0118540,26580,1997
4218,0091860,21309,1986
4219,0089208,16263,1985
4220,0071771,4985,1974
4221,0102517,20704,1991
4223,0215750,853,2001
4224,0242445,10877,2001
4225,0205873,5257,2000
4226,0209144,77,2000
4228,0125022,10833,2001
4229,0239949,20309,2001
4231,0244970,12658,2001
4232,0227538,10054,2001
4233,0246989,10646,2001
4234,0236784,2575,2001
4235,0245712,55,2000
4236,0206187,65075,2000
4237,0247380,44379,2000
4238,0164334,2043,2001
4239,0221027,4133,2001
4240,0189192,56715,2001
4241,0266860,10991,0
4242,0221889,15940,2000
4243,0268200,26791,2001
4246,0243155,634,2001
4247,0245686,10956,2001
4248,0236348,19366,2001
4251,0221073,9519,2000
4252,0255094,13898,2000
4254,0231402,9290,2001
4255,0240515,13166,2001
4256,0240402,32590,2001
4259,0211492,52654,2000
4260,0199129,70282,2000
4262,0086250,111,1983
4263,0055895,32488,1962
4265,0132245,10477,2001
4267,0203755,2144,2001
4268,0141907,24113,2001
4270,0209163,1734,2001
4273,0240913,4973,2000
4275,0085811,849,1983
4276,0089504,27223,1985
4278,0025913,39266,1935
4280,0084917,11307,1982
4282,0064940,11163,1969
4284,0060429,18691,1966
4285,0101912,3784,1991
4289,0080539,11936,1980
4290,0101902,25221,1991
4291,0080319,19494,1980
4292,0079638,40842,1979
4293,0090098,19357,1985
4294,0045464,33743,1953
4296,0066011,9062,1970
4297,0093713,11174,1987
4298,0048021,934,1955
4299,0183790,9476,2001
4300,0212826,37691,2000
4304,0256408,14268,2001
4305,0225071,5852,2001
4306,0126029,808,2001
4307,0206742,49453,2000
4308,0203009,824,2001
4310,0213149,676,2001
4312,0210727,26813,1999
4313,0206917,29572,2000
4316,0077716,50541,1978
4317,0102343,26255,1992
4321,0101587,1406,1991
4322,0095082,13554,1988
4323,0052902,17664,1959
4325,0054130,41050,1961
4326,0095647,1632,1988
4327,0054047,966,1960
4329,0053221,301,1959
4333,0094142,11896,1987
4334,0244316,25538,2000
4337,0060934,5923,1966
4338,0041996,15497,1949
4339,0059885,21876,1965
4340,0255798,11090,2001
4342,0212815,21056,2000
4343,0251075,9397,2001
4344,0244244,9705,2001
4345,0254099,26475,2001
4347,0234288,29937,2000
4349,0065528,10364,1970
4350,0116344,32458,0
4351,0102685,1089,1991
4353,0086508,9967,1983
4354,0105699,17494,1992
4355,0092272,17465,1986
4356,0045810,759,1953
4357,0045891,10297,1953
4359,0048605,10653,1955
4361,0084805,9576,1982
4366,0230011,10865,2001
4367,0146316,1995,2001
4368,0240462,10808,2001
4369,0232500,9799,2001
4370,0212720,644,2001
4371,0255819,16161,2001
4372,0250224,10691,2001
4373,0258038,10615,2001
4374,0212517,47596,1999
4378,0203119,11826,2000
4380,0203632,9301,2000
4381,0243493,11444,2001
4383,0228786,60670,2000
4384,0246765,55551,2000
4386,0239395,10992,2001
4387,0271027,2140,2001
4388,0257106,4248,2001
4389,0245238,17612,2001
4390,0249380,3134,2000
4392,0099012,8217,1990
4393,0094663,22478,1988
4394,0058953,26483,1965
4395,0052216,24382,1958
4396,0082136,11286,1981
4397,0087032,11950,1984
4399,0058249,36245,1964
4402,0059124,26573,1965
4403,0053925,23439,1960
4404,0016847,10728,1926
4406,0056217,11697,1962
4407,0091886,6106,1986
4408,0093940,22477,1987
4409,0105378,19200,1991
4410,0091983,11300,1986
4412,0069372,28650,1972
4419,0047811,43316,1955
4420,0046754,34689,1954
4422,0069467,10238,1972
4424,0065777,4789,1970
4426,0048261,18030,1955
4427,0063227,18988,1968
4428,0055184,11536,1961
4429,0049513,10339,1956
4432,0051036,976,1957
4433,0049966,69605,1956
4434,0059095,65632,1965
4436,0074991,4780,1976
4437,0076786,11906,1977
4438,0068767,11713,1972
4439,0082176,9589,1981
4440,0067824,12481,1971
4441,0077594,13333,1978
4442,0089461,13938,1985
4443,0082869,10540,1981
4444,0068935,9462,1972
4445,0163862,82623,1998
4446,0173840,2114,2001
4447,0250494,8835,2001
4448,0227445,11371,2001
4449,0262210,78248,2000
4450,0242193,9517,2001
4451,0273300,25985,2001
4452,0227005,15745,2001
4453,0245280,24977,2000
4454,0188913,36107,0
4458,0109049,13794,0
4459,0130445,13795,0
4462,0094593,38965,1988
4463,0094594,47817,1988
4464,0094606,31052,1988
4465,0094608,10868,1988
4466,0094602,9395,1988
4467,0096764,14506,1988
4470,0094675,2,1988
4471,0094678,26044,1988
4473,0094712,14911,1988
4474,0094715,15592,1988
4475,0094716,15267,1988
4476,0094739,12710,1988
4477,0094744,30502,1988
4478,0094746,19382,1988
4480,0094761,9599,1988
4482,0094799,17170,1988
4483,0094824,18509,1988
4484,0094828,110428,1988
4487,0094889,7520,1988
4488,0094894,10126,1988
4489,0094898,9602,1988
4490,0094910,23752,1988
4492,0090887,3980,1986
4495,0094921,27397,1988
4496,0094933,9748,1988
4497,0094961,40095,1988
4498,0094963,10651,1988
4499,0095031,10141,1988
4500,0092929,27362,1988
4502,0095107,26386,1988
4504,0095145,25884,1988
4505,0095169,26355,1988
4506,0095174,10675,1988
4508,0095243,10130,1988
4509,0095253,2617,1988
4511,0095304,21362,1988
4516,0095409,20443,1988
4517,0095484,49365,1988
4518,0095488,11347,1988
4519,0095489,12144,1988
